"Gene.ID","chromosome_name","start_position","end_position","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000122435","chr1",100133150,100150496,"ENSG00000122435",418.439689194161,-0.515006934716893,0.167253168595071,-3.079205847297,0.00207553218901951,0.0083918037945878,"TRMT13"
"ENSG00000122477","chr1",100148448,100178267,"ENSG00000122477",1.41581864442721,0.060313891680364,2.29712474862369,0.0262562543529691,0.979052946839514,NA,"LRRC39"
"ENSG00000122481","chr1",95234210,95247225,"ENSG00000122481",391.375672963044,-0.38110124617694,0.12934780380418,-2.946329469605,0.00321569678156082,0.0122884123582151,"RWDD3"
"ENSG00000122482","chr1",90915298,91022272,"ENSG00000122482",151.993979029771,-0.0384114795617788,0.224442586253068,-0.171141672367241,0.864112369402488,0.919784104932283,"ZNF644"
"ENSG00000122483","chr1",93179919,93278730,"ENSG00000122483",201.943110108703,0.483755532693564,0.30133552202923,1.6053717445454,0.108412018782492,0.211090047372073,"CCDC18"
"ENSG00000122484","chr1",92299059,92402056,"ENSG00000122484",496.54927116725,0.0159558299999776,0.155271913212944,0.102760568024272,0.918153001688779,0.952173052000908,"RPAP2"
"ENSG00000122490","chr18",79902420,79951657,"ENSG00000122490",43.0384419669072,0.258769701610825,0.399921505104113,0.64705122957431,0.517598788110108,0.665817790497567,"SLC66A2"
"ENSG00000122507","chr7",33109557,33877180,"ENSG00000122507",124.422930451215,0.658434855447898,0.236401926103013,2.78523473265181,0.00534889858180783,0.0187993542759123,"BBS9"
"ENSG00000122512","chr7",5970925,6009130,"ENSG00000122512",193.302698003315,-0.146994129487185,0.199746668167926,-0.735902785440243,0.46178986200572,0.615067570439822,"PMS2"
"ENSG00000122515","chr7",44748581,44769881,"ENSG00000122515",488.118044877967,0.502905566037877,0.18514168152207,2.71632817582425,0.00660104495143206,0.0224099169370273,"ZMIZ2"
"ENSG00000122545","chr7",35800932,35907110,"ENSG00000122545",5650.42590258741,-0.115321706296113,0.152221153506356,-0.75759317046101,0.448694569956762,0.602271623026382,"SEPTIN7"
"ENSG00000122547","chr7",36153254,36301538,"ENSG00000122547",82.0955097624742,1.1876144918822,0.319187606075033,3.72074124833978,0.000198638882970437,0.00108468332576151,"EEPD1"
"ENSG00000122550","chr7",23105758,23177914,"ENSG00000122550",304.686639628091,0.0935559399804252,0.179087954434292,0.522402192129295,0.601390330037309,0.73371936378522,"KLHL7"
"ENSG00000122557","chr7",35632659,35697459,"ENSG00000122557",427.47394505946,-0.053123981993081,0.150097282848879,-0.353930337610225,0.723391090599254,0.826087692562297,"HERPUD2"
"ENSG00000122565","chr7",26201162,26213607,"ENSG00000122565",7266.19454842707,-0.303348614809732,0.139779588257927,-2.1701925051459,0.0299922656275889,0.0782953970035376,"CBX3"
"ENSG00000122566","chr7",26171151,26201529,"ENSG00000122566",32440.2709229922,-0.222934987893813,0.103116567130918,-2.16197061342017,0.0306204413775146,0.0794510035887105,"HNRNPA2B1"
"ENSG00000122591","chr7",22889371,23014130,"ENSG00000122591",1323.32100913068,0.138233064702817,0.118568597288533,1.16584886609084,0.243675556057091,0.389112757809545,"FAM126A"
"ENSG00000122592","chr7",27153716,27157936,"ENSG00000122592",5.31964684830138,0.620399911080366,1.12085329698515,0.553506790539944,0.5799164320345,NA,"HOXA7"
"ENSG00000122641","chr7",41667168,41705834,"ENSG00000122641",38.0513961300794,0.500517165366665,0.396162357743796,1.263414243133,0.206440348093953,0.345083545397178,"INHBA"
"ENSG00000122642","chr7",32957404,33006930,"ENSG00000122642",625.855495855279,0.674655282644977,0.123548804071455,5.46063790512116,4.74426797696931e-08,5.75320786898294e-07,"FKBP9"
"ENSG00000122643","chr7",33014113,33062796,"ENSG00000122643",757.335995971649,0.53756516137909,0.138039674343499,3.89428013312614,9.84907782786036e-05,0.000585469512124668,"NT5C3A"
"ENSG00000122644","chr7",12686856,12690958,"ENSG00000122644",87.5222838901889,0.365028306511876,0.293300234338318,1.24455511375699,0.21329532852048,0.353015719229454,"ARL4A"
"ENSG00000122674","chr7",5898725,5926550,"ENSG00000122674",8.20540047952568,0.127631405640285,0.851923591768852,0.149815554908256,0.880910136824497,0.92988517975828,"CCZ1"
"ENSG00000122678","chr7",44072062,44082530,"ENSG00000122678",39.9178486445962,0.320288247984377,0.369606716608824,0.866565009756996,0.386180392138953,0.543135661918025,"POLM"
"ENSG00000122691","chr7",19020991,19117636,"ENSG00000122691",151.58269900601,0.801039637827753,0.284500394610821,2.81560114854507,0.00486860683275356,0.0174057308727693,"TWIST1"
"ENSG00000122692","chr9",33041765,33076674,"ENSG00000122692",1717.37008335391,-0.00539301306235088,0.113838004333069,-0.0473744519147747,0.962214790570342,0.978822597095828,"SMU1"
"ENSG00000122694","chr9",36136536,36163913,"ENSG00000122694",62.0887916209012,-0.536574979405382,0.305227832089889,-1.75794905638671,0.0787561777771879,0.164175577968479,"GLIPR2"
"ENSG00000122696","chr9",37879400,37904353,"ENSG00000122696",400.909350954431,-0.0659368346590886,0.16176895770641,-0.40759881001864,0.683568238092484,0.796186511237602,"SLC25A51"
"ENSG00000122705","chr9",36190856,36304781,"ENSG00000122705",8.32803059118515,-0.794946746257632,0.78831645098238,-1.00841070266514,0.313257337015778,0.468605453871436,"CLTA"
"ENSG00000122707","chr9",36036913,36124455,"ENSG00000122707",64.5792142057521,-0.962707989214971,0.305747104776651,-3.14870680433174,0.00163994640932598,0.00693484064571477,"RECK"
"ENSG00000122728","chr9",32629454,32635669,"ENSG00000122728",5.56585677011635,-6.27242679411469,3.07893043407342,-2.03720965069558,0.0416290371550145,0.100690735608032,"TAF1L"
"ENSG00000122729","chr9",32384603,32454769,"ENSG00000122729",1137.86699457511,0.655680476291424,0.0979417348176259,6.69459732883378,2.1626630757068e-11,4.56318186662474e-10,"ACO1"
"ENSG00000122741","chr9",37800554,37867666,"ENSG00000122741",246.574401455369,0.367895543678548,0.240182334927111,1.53173439582971,0.125587990917682,0.236458789841785,"DCAF10"
"ENSG00000122778","chr7",138831381,138981389,"ENSG00000122778",63.0057094929407,-1.7109299667342,0.317651363037657,-5.38618802190176,7.19676780291764e-08,8.49135481193141e-07,"KIAA1549"
"ENSG00000122779","chr7",138460259,138589996,"ENSG00000122779",153.278245307429,0.0112880269476812,0.426479208881375,0.026467941959677,0.978884103246708,0.987503309883262,"TRIM24"
"ENSG00000122783","chr7",135092363,135170795,"ENSG00000122783",194.207168764089,-0.295093153315518,0.205867669414089,-1.43341183273396,0.151740178825767,0.274039901624202,"CYREN"
"ENSG00000122786","chr7",134744252,134970729,"ENSG00000122786",1749.56054666729,1.4366454696062,0.101003426284259,14.2237300501369,6.52786407138954e-46,1.42901938662793e-43,"CALD1"
"ENSG00000122861","chr10",73909177,73917496,"ENSG00000122861",710.259508284223,1.11584958263147,0.18644885079455,5.98474904981331,2.16723741747984e-09,3.2840745983789e-08,"PLAU"
"ENSG00000122862","chr10",69088103,69104811,"ENSG00000122862",4507.18254286037,1.5225467639816,0.0988529802852265,15.4021331434672,1.58357984359584e-53,4.41206938696396e-51,"SRGN"
"ENSG00000122863","chr10",71964395,72013558,"ENSG00000122863",214.539832653488,0.639376242640221,0.271456633440866,2.35535317201781,0.018505108571677,0.0529044137080664,"CHST3"
"ENSG00000122870","chr10",58512872,58831435,"ENSG00000122870",451.7951407554,0.511163478401537,0.150736798693103,3.39109947161778,0.000696128305113671,0.00329491771906892,"BICC1"
"ENSG00000122873","chr10",58269162,58289586,"ENSG00000122873",1348.1808363144,0.554058520915483,0.0931199405891037,5.94994495712033,2.68232678557136e-09,4.00646161905086e-08,"CISD1"
"ENSG00000122877","chr10",62811996,62819167,"ENSG00000122877",3.25864564635351,-0.55883802215452,1.25523864057738,-0.445204604199778,0.656171899726556,NA,"EGR2"
"ENSG00000122882","chr10",73130155,73169055,"ENSG00000122882",829.221228188021,0.25412664711003,0.121365905747727,2.09388827566006,0.0362699339289328,0.0907970430947083,"ECD"
"ENSG00000122884","chr10",73007217,73096974,"ENSG00000122884",316.661837185438,1.29463085101576,0.187857686090263,6.89155114150459,5.51872740916312e-12,1.26930730410752e-10,"P4HA1"
"ENSG00000122912","chr10",68477998,68527523,"ENSG00000122912",246.364421743899,0.109547092869192,0.256129283254578,0.427702336402935,0.668867848649184,0.78538484181998,"SLC25A16"
"ENSG00000122952","chr10",56357227,56361273,"ENSG00000122952",2360.7719103547,0.142040259555468,0.0976386236010172,1.45475483284043,0.145737146475736,0.265585205685453,"ZWINT"
"ENSG00000122958","chr10",69123512,69174412,"ENSG00000122958",1311.93227864287,0.716467469725896,0.134317408858036,5.33413706992481,9.5999987807405e-08,1.10399985978516e-06,"VPS26A"
"ENSG00000122965","chr12",113816738,113966325,"ENSG00000122965",423.051931162628,-0.145127519158574,0.149434234140622,-0.971179863792155,0.331458719304845,0.486995417475796,"RBM19"
"ENSG00000122966","chr12",119685791,119877320,"ENSG00000122966",866.654790826217,-0.0555511995585599,0.119640488964815,-0.464317724202022,0.642420127209971,0.764300451265431,"CIT"
"ENSG00000122970","chr12",110124335,110218793,"ENSG00000122970",7.5991159245347,0.421608089508935,0.900944756132341,0.467962199279402,0.639811622039571,0.762036755046539,"IFT81"
"ENSG00000122971","chr12",120725774,120740008,"ENSG00000122971",115.792899264206,-0.0130129047679865,0.276760475930396,-0.0470186529497772,0.962498361065122,0.978888552203824,"ACADS"
"ENSG00000122986","chr12",110627841,110704950,"ENSG00000122986",3.35227256825288,-0.696464943405434,1.26863898447064,-0.548985922654779,0.583015110648626,NA,"HVCN1"
"ENSG00000123064","chr12",113157173,113185479,"ENSG00000123064",1813.77705840592,0.304051035225224,0.101582386959087,2.99314718158457,0.00276116555978251,0.0107662622765184,"DDX54"
"ENSG00000123066","chr12",115957905,116277693,"ENSG00000123066",1886.43089858859,0.148024328956971,0.118595711257562,1.24814234332216,0.211978934016271,0.351691670335021,"MED13L"
"ENSG00000123080","chr1",50960745,50974634,"ENSG00000123080",2189.7917045662,0.282412481666976,0.0998947435758098,2.82710052158705,0.00469715805967553,0.0169012212073855,"CDKN2C"
"ENSG00000123091","chr1",51236273,51273447,"ENSG00000123091",3488.41067904962,0.415502787711836,0.140576728898447,2.95570106779192,0.00311959285033453,0.0119997140735021,"RNF11"
"ENSG00000123094","chr12",25958232,26079892,"ENSG00000123094",716.214006721303,0.10413082839382,0.122384221829869,0.850851742462163,0.394851714616647,0.551433945031383,"RASSF8"
"ENSG00000123095","chr12",26120030,26125037,"ENSG00000123095",160.468808121882,-0.117573022302125,0.261619575320406,-0.449404530062911,0.653139864017675,0.772861157624776,"BHLHE41"
"ENSG00000123104","chr12",26335352,26833194,"ENSG00000123104",243.299102140556,0.686886619115662,0.222176050240436,3.0916321465447,0.00199059358574249,0.00809644551015832,"ITPR2"
"ENSG00000123106","chr12",28133249,28581511,"ENSG00000123106",939.368345872314,-0.0743815107312137,0.136756240264464,-0.543898476496371,0.586511337413591,0.722980642066689,"CCDC91"
"ENSG00000123124","chr8",86342547,86478420,"ENSG00000123124",364.674989721869,-0.105037410798633,0.174188173867896,-0.603011148611576,0.546501272648376,0.689680780460823,"WWP1"
"ENSG00000123130","chrX",23701055,23766475,"ENSG00000123130",674.830163001891,0.387688311178665,0.118141055902702,3.28157140814752,0.00103230382244122,0.004642337696004,"ACOT9"
"ENSG00000123131","chrX",23664262,23686397,"ENSG00000123131",553.104419095709,0.170824834491343,0.135838666313677,1.25755677030041,0.208552095767887,0.347416787881305,"PRDX4"
"ENSG00000123136","chr19",14408798,14419383,"ENSG00000123136",1255.9418345913,0.19998504103876,0.153011889280368,1.30699020827278,0.191216037012261,0.326296965163323,"DDX39A"
"ENSG00000123143","chr19",14433053,14471867,"ENSG00000123143",1270.84098197907,0.88771415702103,0.242408814600594,3.66205394999219,0.00025020114994889,0.00133299256724183,"PKN1"
"ENSG00000123144","chr19",12730640,12734684,"ENSG00000123144",6122.5006825816,0.380383030815338,0.0827547157891105,4.59651183848779,4.29622574533684e-06,3.55861023054624e-05,"TRIR"
"ENSG00000123146","chr19",14380501,14408725,"ENSG00000123146",1419.27189474001,0.153261391788871,0.122587296236799,1.25022246589745,0.21121829224731,0.350904600170725,"ADGRE5"
"ENSG00000123154","chr19",12666802,12675832,"ENSG00000123154",199.315927611226,0.153632602247925,0.212584430228002,0.722689813563252,0.469870475206411,0.622583458231236,"WDR83"
"ENSG00000123159","chr19",14477760,14496149,"ENSG00000123159",938.402655679933,0.314411063210817,0.153907745063738,2.04285406871895,0.0410668863076941,0.0998886823900837,"GIPC1"
"ENSG00000123165","chrX",128050962,128052403,"ENSG00000123165",3.44194839791091,-3.62446424638695,2.8906257130018,-1.25386840298431,0.209889841385898,NA,"ACTRT1"
"ENSG00000123178","chr13",49912702,49936490,"ENSG00000123178",1005.49971632889,-0.293156587369192,0.171389098476742,-1.71047394481145,0.0871782675028155,0.17820058107965,"SPRYD7"
"ENSG00000123179","chr13",49660674,49691486,"ENSG00000123179",690.328153158297,0.0120894357337863,0.119021136037522,0.101573856008021,0.919094931979116,0.952746894227295,"EBPL"
"ENSG00000123191","chr13",51930436,52012125,"ENSG00000123191",64.9142317412097,0.0549483894458616,0.405954789535075,0.135355933375714,0.892330463490762,0.936324501577784,"ATP7B"
"ENSG00000123200","chr13",45954465,46052759,"ENSG00000123200",1689.11515441392,-0.119701120066994,0.194152653516185,-0.616530950770731,0.537544150971952,0.682857628501567,"ZC3H13"
"ENSG00000123213","chr5",65722205,65871725,"ENSG00000123213",2441.84408315251,-0.633675110070111,0.177079123655427,-3.57848569040335,0.000345590786071995,0.00177263491483539,"NLN"
"ENSG00000123219","chr5",65517766,65563168,"ENSG00000123219",658.327407376672,-0.118185637833697,0.151924920808316,-0.777921339072557,0.436615387438962,0.59084535098954,"CENPK"
"ENSG00000123240","chr10",13099449,13138308,"ENSG00000123240",875.390853728747,1.21100233717474,0.126819746179051,9.54900458060355,1.30948394027805e-21,7.98654906660131e-20,"OPTN"
"ENSG00000123268","chr12",50763710,50821162,"ENSG00000123268",414.561385405072,-0.734906278613957,0.158088544348599,-4.64870039535203,3.34032992210308e-06,2.83974372503895e-05,"ATF1"
"ENSG00000123329","chr12",57472264,57488814,"ENSG00000123329",4.04308832179797,-3.9180060754366,1.60018101070893,-2.44847679682237,0.0143461669927127,NA,"ARHGAP9"
"ENSG00000123342","chr12",55835433,55842966,"ENSG00000123342",17.1021285959245,0.486192017983262,0.59584640037456,0.815968708844482,0.41451803263771,0.570963658663561,"MMP19"
"ENSG00000123349","chr12",53295291,53299452,"ENSG00000123349",18.4390627513543,-0.725401216669661,0.730260322449554,-0.993346063546772,0.320541336655189,0.476304999521934,"PFDN5"
"ENSG00000123352","chr12",49366584,49527425,"ENSG00000123352",792.344478365244,-0.172821917756678,0.186151790347325,-0.928392455609607,0.35320403055208,0.510123493230202,"SPATS2"
"ENSG00000123353","chr12",55818041,55821879,"ENSG00000123353",374.579597682042,0.544929309252988,0.155756041621973,3.49860784582312,0.000467693904319215,0.00233067462319075,"ORMDL2"
"ENSG00000123358","chr12",52022832,52059507,"ENSG00000123358",28.6326545349283,-0.471971812095584,0.496598902692256,-0.950408487688637,0.341904732897225,0.498206735870677,"NR4A1"
"ENSG00000123364","chr12",53938831,53946544,"ENSG00000123364",50.8623960260148,0.0371943221687575,0.37832678980886,0.0983126840886659,0.921684006529169,0.954053715792191,"HOXC13"
"ENSG00000123374","chr12",55966781,55972789,"ENSG00000123374",2491.09641586677,0.116435869305041,0.099734418802898,1.16745924528973,0.243024957496861,0.388384638758925,"CDK2"
"ENSG00000123384","chr12",57128483,57213361,"ENSG00000123384",316.507495941948,-0.00376362545149748,0.175768831270631,-0.0214123597698766,0.982916714156103,0.99010484789151,"LRP1"
"ENSG00000123388","chr12",53973126,53977643,"ENSG00000123388",20.5508911914847,-0.446367378327704,0.603577365185113,-0.739536311456621,0.459581398865962,0.612991879958419,"HOXC11"
"ENSG00000123395","chr12",52069246,52077495,"ENSG00000123395",377.554270797962,0.440483796883114,0.173144312518942,2.54402694766497,0.0109582630185221,0.0342671883293474,"ATG101"
"ENSG00000123405","chr12",54292111,54301015,"ENSG00000123405",2.67026134567073,-0.0969999592588605,1.68595200694499,-0.0575342351735316,0.954119635539663,NA,"NFE2"
"ENSG00000123411","chr12",56007659,56038435,"ENSG00000123411",7.1983111056074,-0.162043865787442,0.839958267166781,-0.192918948621131,0.847022444936187,0.908614644073566,"IKZF4"
"ENSG00000123415","chr12",54121277,54189008,"ENSG00000123415",187.624909221923,0.530711409704922,0.289449096606321,1.83352242562616,0.0667249167039198,0.144417505980465,"SMUG1"
"ENSG00000123416","chr12",49127782,49131397,"ENSG00000123416",13184.1384777845,0.282882141363941,0.14533393793361,1.9464286551787,0.0516032702669706,0.118531851265279,"TUBA1B"
"ENSG00000123444","chr11",47572197,47578976,"ENSG00000123444",389.656550081076,0.302089197895185,0.141916472481674,2.12864083085347,0.0332839876458974,0.0848997928737113,"KBTBD4"
"ENSG00000123472","chr1",46632737,46673867,"ENSG00000123472",1390.8887822327,-0.585907262638235,0.100049197646039,-5.85619151800797,4.73602039731972e-09,6.82242938316597e-08,"ATPAF1"
"ENSG00000123473","chr1",47250139,47314892,"ENSG00000123473",2093.93836421049,-0.0469372943790927,0.0757033755866493,-0.620015871357926,0.535247337796448,0.681158218005466,"STIL"
"ENSG00000123485","chr2",233833416,233854566,"ENSG00000123485",5432.21717052641,-0.656811577341352,0.133521631143888,-4.9191398555755,8.69253463653516e-07,8.36434710433944e-06,"HJURP"
"ENSG00000123505","chr6",110874770,110898879,"ENSG00000123505",1889.82153195789,-0.320252402375484,0.108823902954733,-2.94284981222093,0.00325206144634806,0.0124003176580967,"AMD1"
